id_cliente,genero,edad,es_senior,tiene_pareja,tiene_dependientes,meses_antiguedad,servicio_telefono,servicio_internet,soporte_tecnico,tipo_contrato,metodo_pago,factura_electronica,cargo_mensual,cargo_total,tickets_soporte,churn,churn_label
CLI-01170,Femenino,67,1,Si,No,26,Si,No,No,Mensual,Tarjeta credito,Si,91.52,2190.87,1,0,No
CLI-01171,Masculino,52,0,Si,No,27,Si,DSL,Si,Bianual,Tarjeta credito,Si,91.75,2640.61,0,0,No
CLI-01172,Masculino,69,1,Si,No,57,Si,Fibra optica,No,Bianual,Cheque electronico,No,99.97,6235.3,3,0,No
CLI-01173,Masculino,76,1,Si,No,27,Si,Fibra optica,No,Bianual,Cheque por correo,Si,78.56,2045.6,0,0,No
CLI-01174,Masculino,38,0,Si,No,59,Si,Fibra optica,Si,Bianual,Tarjeta credito,No,41.82,2273.32,0,0,No
CLI-01175,Masculino,42,0,Si,No,62,Si,Fibra optica,No,Mensual,Transferencia bancaria,No,51.98,3503.39,2,1,Si
CLI-01176,Masculino,45,0,No,No,20,Si,DSL,No,Mensual,Cheque electronico,No,109.87,2379.48,2,0,No
CLI-01177,Femenino,64,0,No,Si,3,Si,DSL,No,Mensual,Cheque electronico,No,92.84,287.14,0,0,No
CLI-01178,Masculino,32,0,No,No,16,No,No,No,Anual,Cheque por correo,No,26.98,417.74,0,0,No
CLI-01179,Masculino,21,0,No,No,44,Si,DSL,Si,Mensual,Cheque electronico,Si,94.87,3850.83,2,1,Si
CLI-01180,Femenino,46,0,Si,Si,30,Si,No,No,Bianual,Tarjeta credito,Si,51.73,1688.31,2,0,No
CLI-01181,Femenino,76,1,Si,Si,40,Si,Fibra optica,No,Anual,Cheque electronico,Si,20.37,883.31,0,0,No
CLI-01182,Femenino,26,0,No,No,65,Si,Fibra optica,No,Anual,Cheque electronico,Si,67.34,4590.0,2,0,No
CLI-01183,Femenino,44,0,Si,No,29,Si,No,Si,Mensual,Cheque electronico,No,108.11,3407.25,1,1,Si
CLI-01184,Femenino,43,0,No,No,30,Si,No,No,Mensual,Cheque electronico,Si,63.32,1762.74,0,0,No
CLI-01185,Femenino,36,0,No,No,32,No,Fibra optica,No,Mensual,Transferencia bancaria,No,118.86,3506.27,0,1,Si
CLI-01186,Femenino,73,1,No,No,10,Si,DSL,Si,Bianual,Cheque electronico,Si,36.16,339.33,4,1,Si
CLI-01187,Masculino,45,0,No,No,51,Si,No,No,Mensual,Cheque electronico,Si,53.79,2587.19,2,0,No
CLI-01188,Masculino,34,0,Si,Si,8,Si,Fibra optica,No,Anual,Transferencia bancaria,Si,19.7,167.91,2,1,Si
CLI-01189,Femenino,60,0,Si,No,51,Si,No,No,Bianual,Cheque electronico,No,23.14,1279.68,0,0,No
CLI-01190,Masculino,74,1,No,Si,36,Si,Fibra optica,No,Mensual,Cheque electronico,No,54.14,1838.17,2,0,No
CLI-01191,Masculino,58,0,Si,Si,55,Si,DSL,No,Mensual,Cheque electronico,Si,71.9,3925.0,2,1,Si
CLI-01192,Masculino,59,0,No,Si,35,No,No,No,Mensual,Cheque electronico,No,42.18,1462.86,2,0,No
CLI-01193,Femenino,67,1,Si,No,36,Si,DSL,Si,Anual,Cheque por correo,Si,34.98,1178.15,1,0,No
CLI-01194,Femenino,37,0,No,Si,56,Si,DSL,No,Bianual,Cheque electronico,No,60.91,3652.01,1,0,No
CLI-01195,Masculino,62,0,No,Si,36,Si,DSL,No,Mensual,Transferencia bancaria,No,35.41,1280.49,2,1,Si
CLI-01196,Femenino,57,0,No,No,61,Si,DSL,No,Mensual,Cheque por correo,No,82.35,5089.9,1,0,No
CLI-01197,Masculino,56,0,Si,Si,62,Si,Fibra optica,Si,Mensual,Transferencia bancaria,Si,115.44,6811.48,2,0,No
CLI-01198,Masculino,66,1,Si,No,25,Si,DSL,Si,Anual,Tarjeta credito,Si,100.27,2536.41,1,0,No
CLI-01199,Masculino,70,1,No,No,64,Si,DSL,No,Mensual,Cheque electronico,No,39.95,2706.39,3,1,Si
CLI-01200,Masculino,40,0,Si,No,60,Si,DSL,Si,Anual,Transferencia bancaria,Si,115.02,6631.96,2,0,No
CLI-01201,Femenino,64,0,No,Si,57,Si,Fibra optica,No,Mensual,Tarjeta credito,No,94.62,4976.21,0,1,Si
CLI-01202,Femenino,49,0,No,Si,70,Si,Fibra optica,Si,Anual,Tarjeta credito,Si,33.81,2406.48,3,0,No
CLI-01203,Femenino,69,1,No,No,52,Si,Fibra optica,No,Mensual,Transferencia bancaria,No,77.1,4118.11,3,0,No
CLI-01204,Masculino,64,0,No,Si,56,No,Fibra optica,No,Mensual,Cheque electronico,Si,116.58,6139.47,1,1,Si
CLI-01205,Femenino,50,0,Si,No,63,Si,Fibra optica,No,Bianual,Cheque electronico,Si,27.87,1667.42,1,0,No
CLI-01206,Masculino,74,1,No,Si,68,Si,Fibra optica,Si,Mensual,Cheque electronico,No,45.64,2888.18,3,1,Si
CLI-01207,Femenino,63,0,No,No,20,Si,No,No,Mensual,Tarjeta credito,Si,56.16,1217.86,2,1,Si
CLI-01208,Masculino,22,0,Si,No,54,Si,DSL,No,Anual,Cheque por correo,Si,29.79,1516.33,2,0,No
CLI-01209,Masculino,60,0,No,No,1,Si,DSL,No,Anual,Transferencia bancaria,Si,48.52,43.77,1,0,No
CLI-01210,Masculino,65,1,Si,No,10,Si,Fibra optica,Si,Mensual,Transferencia bancaria,No,88.62,946.49,5,1,Si
CLI-01211,Femenino,51,0,Si,No,23,Si,No,No,Mensual,Cheque electronico,Si,66.68,1626.65,1,0,No
CLI-01212,Femenino,57,0,Si,No,51,Si,No,No,Mensual,Cheque electronico,No,60.95,3081.43,1,0,No
CLI-01213,Femenino,28,0,No,No,24,Si,DSL,No,Mensual,Tarjeta credito,No,62.06,1577.96,4,1,Si
CLI-01214,Femenino,78,1,Si,No,13,Si,Fibra optica,Si,Mensual,Transferencia bancaria,Si,95.48,1228.73,1,0,No
CLI-01215,Masculino,67,1,No,Si,29,Si,Fibra optica,No,Bianual,Cheque por correo,Si,119.11,3263.87,1,1,Si
CLI-01216,Femenino,20,0,No,Si,58,No,DSL,No,Bianual,Cheque por correo,Si,78.04,4459.38,0,0,No
CLI-01217,Femenino,79,1,Si,No,43,Si,DSL,Si,Mensual,Cheque por correo,No,94.66,4059.69,1,0,No
CLI-01218,Masculino,75,1,Si,Si,10,Si,Fibra optica,No,Mensual,Cheque electronico,Si,56.0,505.01,1,1,Si
CLI-01219,Masculino,50,0,No,No,31,Si,DSL,No,Mensual,Cheque electronico,Si,105.79,3025.87,2,1,Si
CLI-01220,Masculino,28,0,Si,Si,14,Si,DSL,Si,Mensual,Cheque electronico,No,60.87,916.05,5,0,No
CLI-01221,Femenino,33,0,No,No,34,Si,DSL,No,Bianual,Cheque por correo,Si,113.38,3771.98,2,0,No
CLI-01222,Masculino,35,0,Si,Si,17,Si,DSL,No,Mensual,Cheque electronico,Si,93.84,1541.51,1,0,No
CLI-01223,Masculino,47,0,No,No,21,Si,DSL,Si,Mensual,Cheque electronico,No,90.16,2040.42,2,0,No
CLI-01224,Masculino,65,1,No,Si,67,No,DSL,No,Mensual,Transferencia bancaria,No,47.59,2968.25,1,0,No
CLI-01225,Femenino,72,1,Si,Si,58,Si,DSL,No,Mensual,Tarjeta credito,Si,99.21,5428.48,0,0,No
CLI-01226,Masculino,27,0,Si,Si,8,Si,No,No,Mensual,Cheque electronico,No,28.74,245.0,3,1,Si
CLI-01227,Femenino,35,0,Si,No,38,Si,DSL,Si,Anual,Cheque electronico,No,72.88,2647.39,4,0,No
CLI-01228,Femenino,55,0,Si,Si,26,Si,Fibra optica,Si,Mensual,Transferencia bancaria,Si,93.01,2482.7,2,0,No
CLI-01229,Masculino,36,0,No,No,64,Si,No,No,Mensual,Tarjeta credito,Si,108.13,7251.9,0,1,Si
CLI-01230,Masculino,53,0,No,Si,30,Si,No,No,Mensual,Cheque por correo,No,76.1,2156.39,2,0,No
CLI-01231,Femenino,76,1,Si,Si,9,Si,DSL,No,Anual,Transferencia bancaria,No,44.35,379.46,1,0,No
CLI-01232,Masculino,30,0,No,No,32,Si,DSL,No,Mensual,Cheque electronico,No,104.58,3357.47,2,1,Si
CLI-01233,Masculino,73,1,No,No,11,Si,Fibra optica,Si,Mensual,Tarjeta credito,Si,96.33,1121.56,1,1,Si
CLI-01234,Femenino,63,0,Si,No,34,Si,No,No,Mensual,Tarjeta credito,Si,33.66,1156.89,5,1,Si
CLI-01235,Femenino,20,0,Si,No,18,Si,DSL,Si,Mensual,Transferencia bancaria,Si,106.98,1759.01,2,0,No
CLI-01236,Masculino,27,0,No,No,19,Si,Fibra optica,Si,Mensual,Tarjeta credito,Si,115.91,2136.59,1,1,Si
CLI-01237,Femenino,55,0,No,No,54,No,No,No,Mensual,Cheque electronico,Si,72.85,3800.65,1,0,No
CLI-01238,Masculino,18,0,No,No,37,Si,Fibra optica,No,Mensual,Cheque electronico,No,21.91,860.54,1,0,No
CLI-01239,Masculino,72,1,No,No,12,Si,Fibra optica,No,Mensual,Cheque por correo,Si,111.39,1280.45,1,0,No
CLI-01240,Masculino,73,1,Si,No,4,Si,Fibra optica,No,Mensual,Cheque electronico,Si,30.52,131.88,0,0,No
CLI-01241,Femenino,44,0,No,No,43,Si,DSL,Si,Anual,Tarjeta credito,No,82.58,3433.75,1,0,No
CLI-01242,Masculino,63,0,No,No,27,Si,Fibra optica,No,Anual,Transferencia bancaria,Si,58.89,1492.75,0,0,No
CLI-01243,Masculino,25,0,No,Si,51,Si,Fibra optica,No,Mensual,Transferencia bancaria,Si,119.19,6127.25,3,0,No
CLI-01244,Masculino,68,1,Si,Si,5,Si,Fibra optica,No,Mensual,Cheque electronico,Si,111.55,545.08,0,1,Si
CLI-01245,Femenino,63,0,Si,No,6,No,No,No,Anual,Transferencia bancaria,Si,98.02,605.48,0,0,No
CLI-01246,Femenino,59,0,Si,No,56,Si,Fibra optica,Si,Bianual,Cheque electronico,No,38.33,2324.94,3,0,No
CLI-01247,Femenino,34,0,No,No,68,Si,DSL,No,Anual,Cheque electronico,No,89.32,6609.19,5,0,No
CLI-01248,Femenino,26,0,Si,Si,44,Si,Fibra optica,No,Mensual,Transferencia bancaria,Si,76.36,3176.64,1,1,Si
CLI-01249,Femenino,78,1,Si,No,15,Si,Fibra optica,No,Anual,Cheque electronico,No,31.81,444.92,1,0,No
CLI-01250,Masculino,23,0,Si,Si,42,Si,Fibra optica,No,Mensual,Tarjeta credito,Si,99.06,4526.61,2,1,Si
CLI-01251,Femenino,60,0,Si,No,11,Si,Fibra optica,No,Mensual,Cheque electronico,Si,26.82,313.45,0,0,No
CLI-01252,Femenino,42,0,No,Si,11,No,Fibra optica,No,Mensual,Cheque por correo,Si,67.12,703.13,1,1,Si
CLI-01253,Femenino,56,0,No,No,66,Si,Fibra optica,Si,Mensual,Tarjeta credito,No,61.51,4307.26,5,0,No
CLI-01254,Masculino,66,1,No,No,27,Si,Fibra optica,Si,Mensual,Cheque por correo,Si,100.23,2836.68,0,1,Si
CLI-01255,Femenino,77,1,Si,Si,58,Si,No,No,Mensual,Cheque por correo,Si,61.61,3397.26,1,1,Si
CLI-01256,Femenino,45,0,No,No,72,Si,DSL,Si,Mensual,Cheque por correo,No,88.82,6914.04,0,0,No
CLI-01257,Masculino,50,0,Si,No,21,Si,DSL,No,Bianual,Cheque por correo,Si,66.78,1352.4,2,0,No
CLI-01258,Femenino,71,1,Si,Si,21,Si,Fibra optica,No,Mensual,Cheque por correo,No,77.37,1618.33,0,0,No
CLI-01259,Masculino,54,0,Si,No,72,Si,No,No,Mensual,Tarjeta credito,Si,42.59,3133.49,0,1,Si
CLI-01260,Masculino,26,0,Si,No,1,Si,DSL,No,Bianual,Tarjeta credito,Si,38.65,36.26,4,0,No
CLI-01261,Masculino,35,0,Si,No,58,No,DSL,No,Anual,Cheque por correo,No,90.41,5360.49,1,0,No
CLI-01262,Masculino,73,1,No,Si,13,Si,No,No,Mensual,Cheque por correo,Si,30.48,412.59,3,1,Si
CLI-01263,Masculino,76,1,No,No,6,Si,No,No,Anual,Tarjeta credito,No,35.95,198.51,0,0,No
CLI-01264,Femenino,38,0,No,No,58,Si,No,No,Mensual,Transferencia bancaria,Si,113.98,6451.32,0,0,No
CLI-01265,Masculino,19,0,Si,No,17,Si,DSL,No,Mensual,Tarjeta credito,Si,43.84,761.98,3,1,Si
CLI-01266,Masculino,78,1,Si,No,12,Si,No,No,Bianual,Transferencia bancaria,Si,50.98,663.91,1,0,No
CLI-01267,Femenino,75,1,Si,No,52,Si,Fibra optica,Si,Mensual,Tarjeta credito,No,82.59,4630.51,1,1,Si
CLI-01268,Masculino,60,0,No,Si,70,Si,Fibra optica,Si,Bianual,Tarjeta credito,Si,62.92,4113.42,1,0,No
CLI-01269,Femenino,76,1,No,Si,52,No,DSL,No,Mensual,Tarjeta credito,No,75.02,3987.26,3,0,No
CLI-01270,Femenino,77,1,No,No,37,Si,Fibra optica,No,Anual,Cheque por correo,No,32.75,1114.33,1,0,No
CLI-01271,Femenino,55,0,Si,No,3,Si,DSL,No,Mensual,Cheque por correo,No,86.59,249.06,2,1,Si
CLI-01272,Masculino,75,1,No,Si,8,Si,Fibra optica,Si,Bianual,Transferencia bancaria,No,33.97,277.05,3,1,Si
CLI-01273,Masculino,57,0,Si,Si,10,Si,Fibra optica,No,Mensual,Cheque electronico,Si,94.27,863.77,4,1,Si
CLI-01274,Masculino,53,0,No,No,47,Si,DSL,No,Bianual,Cheque electronico,No,71.41,3617.3,1,0,No
CLI-01275,Femenino,67,1,No,No,41,Si,DSL,No,Mensual,Tarjeta credito,Si,101.25,4424.39,2,0,No
CLI-01276,Masculino,77,1,No,Si,64,Si,Fibra optica,No,Anual,Cheque por correo,No,35.61,2266.91,1,0,No
CLI-01277,Masculino,60,0,No,Si,42,Si,Fibra optica,Si,Anual,Cheque electronico,Si,56.51,2369.51,3,0,No
CLI-01278,Masculino,54,0,Si,No,43,Si,DSL,No,Mensual,Cheque por correo,No,104.38,4830.68,2,0,No
CLI-01279,Femenino,32,0,No,No,9,Si,No,No,Anual,Cheque electronico,No,99.47,814.74,2,1,Si
CLI-01280,Femenino,45,0,No,No,14,Si,Fibra optica,No,Mensual,Transferencia bancaria,No,116.51,1514.96,2,0,No
CLI-01281,Masculino,35,0,Si,No,4,Si,Fibra optica,Si,Mensual,Tarjeta credito,Si,40.64,156.32,3,0,No
CLI-01282,Masculino,51,0,Si,No,2,Si,Fibra optica,No,Anual,Transferencia bancaria,No,72.98,142.0,3,0,No
CLI-01283,Masculino,39,0,Si,No,1,Si,Fibra optica,Si,Bianual,Cheque electronico,Si,19.82,21.75,3,0,No
CLI-01284,Masculino,28,0,Si,No,65,Si,DSL,No,Anual,Cheque electronico,No,116.45,7035.56,0,0,No
CLI-01285,Femenino,75,1,Si,Si,46,Si,DSL,Si,Mensual,Cheque electronico,Si,35.86,1584.6,0,0,No
CLI-01286,Femenino,74,1,No,No,59,Si,Fibra optica,No,Mensual,Cheque electronico,No,110.28,6933.28,1,0,No
CLI-01287,Femenino,30,0,Si,No,7,Si,No,No,Bianual,Transferencia bancaria,Si,87.19,645.04,2,0,No
CLI-01288,Femenino,21,0,Si,No,66,Si,DSL,No,Bianual,Cheque por correo,No,113.56,7727.03,2,0,No
CLI-01289,Masculino,39,0,No,No,15,Si,Fibra optica,No,Anual,Cheque electronico,Si,43.32,627.52,2,0,No
CLI-01290,Masculino,24,0,No,No,72,Si,No,No,Mensual,Cheque electronico,No,53.21,3538.25,0,0,No
CLI-01291,Masculino,78,1,No,No,47,Si,No,Si,Mensual,Cheque electronico,Si,34.77,1792.23,0,0,No
CLI-01292,Femenino,60,0,Si,Si,40,Si,DSL,Si,Mensual,Tarjeta credito,No,61.09,2322.12,1,0,No
CLI-01293,Masculino,71,1,No,No,42,Si,Fibra optica,Si,Bianual,Cheque electronico,Si,114.64,5146.76,2,1,Si
CLI-01294,Femenino,41,0,No,No,51,Si,DSL,No,Bianual,Cheque electronico,No,76.26,4196.52,1,0,No
CLI-01295,Femenino,21,0,Si,No,35,Si,No,No,Anual,Cheque electronico,Si,60.44,2090.4,1,0,No
CLI-01296,Masculino,45,0,Si,No,41,Si,DSL,No,Bianual,Cheque por correo,Si,51.14,2243.86,1,0,No
CLI-01297,Masculino,32,0,No,No,57,No,Fibra optica,Si,Mensual,Cheque por correo,No,77.65,4230.45,2,0,No
CLI-01298,Masculino,18,0,No,No,38,Si,No,No,Anual,Transferencia bancaria,No,91.77,3759.2,3,0,No
CLI-01299,Femenino,72,1,No,Si,72,Si,No,Si,Mensual,Transferencia bancaria,No,59.49,4399.76,2,0,No
CLI-01300,Masculino,20,0,No,Si,8,Si,No,No,Mensual,Cheque electronico,Si,41.55,312.08,0,0,No
CLI-01301,Femenino,31,0,No,No,63,Si,DSL,Si,Anual,Cheque electronico,No,77.67,5173.64,2,0,No
CLI-01302,Masculino,55,0,No,No,4,Si,DSL,No,Mensual,Tarjeta credito,No,55.29,239.46,2,0,No
CLI-01303,Femenino,67,1,Si,No,48,Si,Fibra optica,Si,Anual,Tarjeta credito,Si,119.42,5812.9,5,0,No
CLI-01304,Femenino,74,1,Si,No,52,Si,Fibra optica,No,Anual,Cheque por correo,Si,62.99,3446.05,3,0,No
CLI-01305,Masculino,18,0,Si,Si,38,Si,DSL,Si,Bianual,Cheque electronico,Si,62.32,2507.79,5,0,No
CLI-01306,Femenino,55,0,No,No,5,Si,Fibra optica,No,Anual,Cheque electronico,Si,103.63,547.93,2,0,No
CLI-01307,Femenino,55,0,No,Si,70,Si,No,No,Mensual,Transferencia bancaria,Si,43.6,3024.18,2,0,No
CLI-01308,Masculino,38,0,No,No,24,Si,No,Si,Mensual,Tarjeta credito,No,24.73,622.0,2,0,No
CLI-01309,Femenino,65,1,Si,No,17,Si,DSL,No,Mensual,Transferencia bancaria,Si,105.09,1803.87,0,0,No
CLI-01310,Masculino,46,0,No,No,26,Si,Fibra optica,Si,Mensual,Cheque electronico,No,78.08,1995.43,2,1,Si
CLI-01311,Femenino,22,0,Si,Si,3,Si,Fibra optica,No,Mensual,Transferencia bancaria,Si,44.54,124.69,0,0,No
CLI-01312,Masculino,66,1,Si,Si,2,Si,No,Si,Mensual,Tarjeta credito,Si,52.96,114.59,1,0,No
CLI-01313,Masculino,27,0,No,No,2,No,Fibra optica,No,Anual,Cheque por correo,Si,61.42,120.75,0,0,No
CLI-01314,Femenino,45,0,No,No,22,Si,No,No,Mensual,Tarjeta credito,No,87.4,1822.65,0,1,Si
CLI-01315,Femenino,38,0,No,No,71,Si,No,Si,Mensual,Transferencia bancaria,Si,65.75,4427.64,1,0,No
CLI-01316,Femenino,67,1,Si,Si,4,No,No,No,Mensual,Cheque electronico,Si,58.37,221.44,2,1,Si
CLI-01317,Femenino,24,0,No,No,38,No,Fibra optica,Si,Mensual,Cheque electronico,Si,97.61,3340.1,0,1,Si
CLI-01318,Femenino,20,0,Si,No,70,Si,No,No,Mensual,Cheque electronico,Si,25.33,1751.19,0,0,No
CLI-01319,Masculino,62,0,Si,No,52,Si,No,No,Mensual,Transferencia bancaria,No,84.56,4740.7,1,0,No
CLI-01320,Femenino,64,0,No,No,31,Si,DSL,No,Mensual,Transferencia bancaria,No,63.79,1789.69,0,0,No
CLI-01321,Masculino,37,0,No,Si,26,No,DSL,Si,Mensual,Cheque por correo,Si,52.16,1480.0,4,1,Si
CLI-01322,Masculino,36,0,No,No,36,Si,No,No,Mensual,Cheque electronico,Si,112.61,3793.8,0,1,Si
CLI-01323,Femenino,52,0,Si,No,26,Si,DSL,No,Mensual,Tarjeta credito,No,97.35,2641.9,1,0,No
CLI-01324,Masculino,21,0,No,No,28,Si,Fibra optica,No,Mensual,Cheque electronico,Si,40.36,1194.57,1,1,Si
CLI-01325,Masculino,22,0,Si,No,5,Si,No,No,Mensual,Cheque electronico,No,84.54,442.58,4,1,Si
CLI-01326,Masculino,18,0,No,No,18,No,No,Si,Anual,Cheque electronico,Si,101.87,1774.68,2,0,No
CLI-01327,Masculino,21,0,Si,Si,15,Si,DSL,No,Mensual,Cheque electronico,Si,118.91,1856.36,0,1,Si
CLI-01328,Femenino,29,0,Si,No,57,No,Fibra optica,No,Anual,Tarjeta credito,Si,89.24,5059.19,1,0,No
CLI-01329,Masculino,77,1,No,No,5,Si,Fibra optica,No,Mensual,Cheque electronico,No,88.45,411.49,1,1,Si
CLI-01330,Femenino,44,0,No,No,37,No,DSL,Si,Bianual,Cheque electronico,Si,80.56,2802.43,2,0,No
CLI-01331,Femenino,73,1,Si,Si,22,Si,No,Si,Mensual,Transferencia bancaria,Si,22.08,439.71,1,0,No
CLI-01332,Masculino,59,0,Si,No,52,Si,Fibra optica,No,Anual,Cheque por correo,Si,77.68,3903.61,3,0,No
CLI-01333,Femenino,40,0,No,Si,15,No,No,No,Mensual,Cheque electronico,Si,100.11,1570.12,2,0,No
CLI-01334,Femenino,42,0,Si,Si,17,Si,DSL,Si,Mensual,Cheque electronico,Si,58.33,1084.63,1,0,No
CLI-01335,Femenino,38,0,Si,No,51,Si,Fibra optica,No,Anual,Cheque electronico,Si,77.87,3680.31,2,0,No
CLI-01336,Masculino,78,1,Si,No,45,Si,No,No,Mensual,Tarjeta credito,No,112.5,4913.95,0,0,No
CLI-01337,Femenino,75,1,Si,No,63,Si,Fibra optica,Si,Mensual,Transferencia bancaria,Si,35.55,2096.98,2,0,No
CLI-01338,Femenino,69,1,No,No,28,Si,DSL,No,Bianual,Tarjeta credito,Si,46.61,1373.18,1,0,No
CLI-01339,Femenino,41,0,No,No,59,Si,No,No,Bianual,Cheque electronico,No,29.25,1870.57,2,0,No
CLI-01340,Masculino,42,0,No,No,21,Si,No,Si,Anual,Cheque por correo,No,69.02,1337.53,3,0,No
CLI-01341,Femenino,62,0,No,No,42,Si,Fibra optica,Si,Bianual,Transferencia bancaria,No,103.64,4704.23,3,0,No
CLI-01342,Masculino,72,1,Si,Si,69,Si,Fibra optica,No,Mensual,Cheque electronico,No,62.39,4108.17,1,1,Si
CLI-01343,Masculino,63,0,Si,No,17,Si,DSL,Si,Anual,Transferencia bancaria,No,25.12,403.39,1,0,No
CLI-01344,Masculino,49,0,Si,No,68,Si,No,No,Mensual,Cheque por correo,Si,44.88,2781.22,0,0,No
CLI-01345,Masculino,72,1,Si,No,7,Si,No,No,Mensual,Cheque por correo,No,108.75,697.38,2,1,Si
CLI-01346,Masculino,49,0,Si,No,40,No,DSL,No,Anual,Transferencia bancaria,Si,74.87,2736.78,1,0,No
CLI-01347,Masculino,22,0,No,Si,40,Si,DSL,Si,Mensual,Cheque por correo,Si,111.24,4401.91,0,1,Si
CLI-01348,Femenino,53,0,No,No,43,Si,No,Si,Anual,Tarjeta credito,Si,103.11,4574.41,2,0,No
CLI-01349,Masculino,63,0,Si,Si,51,Si,DSL,Si,Mensual,Tarjeta credito,No,60.26,2879.29,2,0,No
CLI-01350,Femenino,59,0,No,No,23,Si,No,No,Mensual,Transferencia bancaria,No,82.62,1792.95,3,0,No
CLI-01351,Femenino,66,1,No,Si,32,Si,No,Si,Bianual,Cheque electronico,No,85.77,2565.08,0,0,No
CLI-01352,Masculino,59,0,No,No,31,Si,No,No,Bianual,Transferencia bancaria,Si,94.17,3098.26,1,0,No
CLI-01353,Femenino,75,1,No,No,17,Si,Fibra optica,Si,Mensual,Cheque electronico,Si,51.96,819.22,2,0,No
CLI-01354,Femenino,56,0,No,No,58,Si,Fibra optica,No,Anual,Cheque electronico,No,47.48,2518.89,0,0,No
CLI-01355,Femenino,33,0,No,No,35,Si,DSL,Si,Mensual,Cheque por correo,No,87.83,2789.22,3,1,Si
CLI-01356,Femenino,50,0,No,No,30,Si,Fibra optica,Si,Mensual,Transferencia bancaria,Si,101.51,2765.22,2,0,No
CLI-01357,Masculino,66,1,No,No,64,No,Fibra optica,Si,Bianual,Tarjeta credito,Si,60.25,3891.99,1,0,No
CLI-01358,Femenino,38,0,Si,No,53,Si,Fibra optica,No,Mensual,Tarjeta credito,No,50.75,2471.33,2,0,No
CLI-01359,Masculino,78,1,Si,No,51,Si,DSL,No,Mensual,Tarjeta credito,Si,102.2,4922.85,0,0,No
CLI-01360,Femenino,26,0,No,No,37,Si,DSL,Si,Mensual,Tarjeta credito,Si,88.07,3475.4,3,1,Si
CLI-01361,Femenino,23,0,Si,Si,6,Si,DSL,Si,Mensual,Cheque por correo,No,53.04,348.03,2,1,Si
CLI-01362,Masculino,68,1,Si,No,34,Si,No,No,Mensual,Cheque electronico,Si,72.03,2625.77,4,1,Si
CLI-01363,Femenino,62,0,No,Si,56,Si,Fibra optica,No,Anual,Cheque por correo,Si,116.01,7093.73,3,1,Si
CLI-01364,Femenino,52,0,Si,No,25,Si,DSL,No,Mensual,Transferencia bancaria,No,94.49,2442.78,1,1,Si
CLI-01365,Femenino,56,0,No,No,13,Si,Fibra optica,No,Mensual,Cheque por correo,No,40.61,579.37,1,0,No
CLI-01366,Masculino,39,0,No,No,63,Si,DSL,No,Mensual,Transferencia bancaria,Si,48.09,3027.45,1,0,No
CLI-01367,Femenino,58,0,No,No,66,Si,No,Si,Mensual,Tarjeta credito,Si,45.05,3148.54,0,0,No
CLI-01368,Masculino,71,1,No,No,5,Si,Fibra optica,No,Mensual,Cheque electronico,Si,104.53,571.95,0,1,Si
CLI-01369,Femenino,22,0,Si,Si,11,Si,DSL,No,Mensual,Cheque electronico,Si,83.42,956.03,3,1,Si
CLI-01370,Masculino,59,0,No,No,44,Si,DSL,No,Mensual,Cheque por correo,No,113.88,5468.42,0,1,Si
CLI-01371,Masculino,40,0,No,Si,69,Si,No,No,Mensual,Tarjeta credito,Si,27.28,1789.58,0,0,No
CLI-01372,Femenino,34,0,No,No,2,No,Fibra optica,No,Mensual,Cheque electronico,No,23.3,44.74,2,1,Si
CLI-01373,Femenino,29,0,Si,Si,40,Si,DSL,Si,Anual,Tarjeta credito,No,86.97,3407.3,0,0,No
CLI-01374,Masculino,40,0,Si,No,37,Si,Fibra optica,Si,Mensual,Tarjeta credito,Si,45.2,1660.55,1,0,No
CLI-01375,Masculino,33,0,No,No,49,Si,DSL,No,Mensual,Cheque electronico,Si,87.28,4616.64,3,1,Si
CLI-01376,Femenino,20,0,Si,Si,36,Si,DSL,Si,Mensual,Tarjeta credito,No,91.79,3560.77,1,0,No
CLI-01377,Masculino,47,0,No,No,70,Si,No,No,Bianual,Cheque electronico,No,49.06,3542.69,2,0,No
CLI-01378,Femenino,74,1,Si,No,34,Si,DSL,Si,Bianual,Cheque por correo,Si,115.17,3706.13,4,0,No
CLI-01379,Femenino,39,0,Si,No,58,Si,No,Si,Bianual,Cheque por correo,No,97.02,5334.97,3,0,No
CLI-01380,Femenino,26,0,Si,No,37,Si,Fibra optica,No,Bianual,Tarjeta credito,No,55.47,2106.47,0,0,No
CLI-01381,Femenino,46,0,Si,Si,60,Si,DSL,No,Anual,Cheque por correo,Si,60.04,3604.84,3,0,No
CLI-01382,Masculino,64,0,No,Si,12,Si,No,No,Bianual,Cheque por correo,Si,91.02,1039.49,3,0,No
CLI-01383,Femenino,54,0,No,No,32,Si,Fibra optica,No,Anual,Transferencia bancaria,Si,49.01,1464.26,1,0,No
CLI-01384,Masculino,40,0,Si,No,4,Si,Fibra optica,No,Mensual,Cheque por correo,No,48.13,201.09,1,0,No
CLI-01385,Femenino,30,0,No,No,33,Si,No,No,Mensual,Cheque por correo,Si,81.74,2866.4,2,1,Si
CLI-01386,Masculino,49,0,Si,Si,43,Si,No,Si,Anual,Tarjeta credito,Si,31.75,1300.07,1,0,No
CLI-01387,Femenino,63,0,No,Si,9,Si,DSL,No,Bianual,Cheque electronico,Si,119.32,1057.76,1,1,Si
